hour_index,aggregate_load
1652,1000703.000000
1653,964459.000000
1654,882014.000000
1655,758022.000000
1656,587684.000000
1657,496294.000000
1658,464646.000000
1659,430025.000000
1660,413557.000000
1661,418274.000000
1662,482121.000000
1663,562567.000000
1664,588152.000000
1665,727729.000000
1666,847901.000000
1667,898993.000000
1668,931626.000000
1669,926189.000000
1670,928104.000000
1671,944637.000000
1672,950340.000000
1673,948833.000000
1674,956815.000000
1675,1023240.000000
1676,992071.000000
1677,965764.000000
1678,895802.000000
1679,779473.000000
1680,590960.000000
1681,487107.000000
1682,462535.000000
1683,438970.000000
1684,398632.000000
1685,408357.000000
1686,476542.000000
1687,549140.000000
1688,570680.000000
1689,716359.000000
1690,837664.000000
1691,899245.000000
1692,943774.000000
1693,916242.000000
1694,916341.000000
1695,934457.000000
1696,925542.000000
1697,943587.000000
1698,944853.000000
1699,1003599.000000
1700,979605.000000
1701,937332.000000
1702,828510.000000
1703,672566.000000
1704,539111.000000
1705,448893.000000
1706,438427.000000
1707,423115.000000
1708,418810.000000
1709,433292.000000
1710,486482.000000
1711,569686.000000
1712,585720.000000
1713,725973.000000
1714,832105.000000
1715,870839.000000
1716,931395.000000
1717,931868.000000
1718,932311.000000
1719,951819.000000
1720,958548.000000
1721,939685.000000
1722,964404.000000
1723,1005724.000000
1724,989102.000000
1725,965645.000000
1726,880153.000000
1727,740107.000000
1728,549959.000000
1729,452648.000000
1730,422345.000000
1731,404406.000000
1732,402836.000000
1733,423090.000000
1734,474609.000000
1735,567483.000000
1736,587426.000000
1737,726974.000000
1738,893150.000000
1739,921326.000000
1740,949666.000000
1741,973684.000000
1742,982690.000000
1743,979545.000000
1744,971901.000000
1745,960005.000000
1746,968301.000000
1747,1016527.000000
1748,992189.000000
1749,972422.000000
1750,890776.000000
1751,739945.000000
1752,556954.000000
1753,444709.000000
1754,418736.000000
1755,403317.000000
1756,406466.000000
1757,417459.000000
1758,471174.000000
1759,554527.000000
1760,581140.000000
1761,730822.000000
1762,847179.000000
1763,902838.000000
1764,933001.000000
1765,960471.000000
1766,973848.000000
1767,969721.000000
1768,972282.000000
1769,961482.000000
1770,976580.000000
1771,1015578.000000
1772,970296.000000
1773,942424.000000
1774,853325.000000
1775,719075.000000
1776,537571.000000
1777,443260.000000
1778,424132.000000
1779,409299.000000
1780,405155.000000
1781,413641.000000
1782,463893.000000
1783,553762.000000
1784,578024.000000
1785,734127.000000
1786,854988.000000
1787,903145.000000
1788,933072.000000
1789,945413.000000
1790,936935.000000
1791,935508.000000
1792,946970.000000
1793,952976.000000
1794,975469.000000
1795,1014846.000000
1796,992817.000000
1797,956334.000000
1798,859524.000000
1799,718122.000000
1800,545141.000000
1801,447357.000000
1802,428723.000000
1803,414230.000000
1804,406193.000000
1805,436822.000000
1806,483358.000000
1807,565450.000000
1808,591969.000000
1809,737167.000000
1810,852383.000000
1811,906795.000000
1812,941357.000000
1813,934943.000000
1814,931159.000000
1815,926668.000000
1816,934215.000000
1817,943768.000000
1818,960657.000000
1819,1027510.000000
1820,987888.000000
1821,960359.000000
1822,909921.000000
1823,786660.000000
1824,596267.000000
1825,491598.000000
1826,454162.000000
1827,411493.000000
1828,395718.000000
1829,415986.000000
1830,470723.000000
1831,549978.000000
1832,582742.000000
1833,726981.000000
1834,859474.000000
1835,909795.000000
1836,935912.000000
1837,923246.000000
1838,908519.000000
1839,934816.000000
1840,933878.000000
1841,935417.000000
1842,949931.000000
1843,1008931.000000
1844,991908.000000
1845,960199.000000
1846,878247.000000
1847,746770.000000
1848,569361.000000
1849,469719.000000
1850,452048.000000
1851,419901.000000
1852,389272.000000
1853,402702.000000
1854,460967.000000
1855,527458.000000
1856,541224.000000
1857,703925.000000
1858,824182.000000
1859,885632.000000
1860,904959.000000
1861,887664.000000
1862,883290.000000
1863,877947.000000
1864,902231.000000
1865,890674.000000
1866,899748.000000
1867,961794.000000
1868,941107.000000
1869,920262.000000
1870,791391.000000
1871,642458.000000
1872,505483.000000
1873,408656.000000
1874,394171.000000
1875,392133.000000
1876,383988.000000
1877,404309.000000
1878,459827.000000
1879,533261.000000
1880,556050.000000
1881,706013.000000
1882,806861.000000
1883,844437.000000
1884,878653.000000
1885,880560.000000
1886,884974.000000
1887,893753.000000
1888,898189.000000
1889,904332.000000
1890,912060.000000
1891,975598.000000
1892,959643.000000
1893,929502.000000
1894,834752.000000
1895,707068.000000
1896,541221.000000
1897,441013.000000
1898,423123.000000
1899,400416.000000
1900,395706.000000
1901,420014.000000
1902,466580.000000
1903,530268.000000
1904,562493.000000
1905,705949.000000
1906,813690.000000
1907,866859.000000
1908,895219.000000
1909,884641.000000
1910,889128.000000
1911,905262.000000
1912,911259.000000
1913,905896.000000
1914,933488.000000
1915,978140.000000
1916,960328.000000
1917,931126.000000
1918,845173.000000
1919,690139.000000
1920,525221.000000
1921,423392.000000
1922,410835.000000
1923,389060.000000
1924,386845.000000
1925,408464.000000
1926,460605.000000
1927,535022.000000
1928,563467.000000
1929,716358.000000
1930,823889.000000
1931,874258.000000
1932,896687.000000
1933,892141.000000
1934,892137.000000
1935,901259.000000
1936,905553.000000
1937,911464.000000
1938,920012.000000
1939,977034.000000
1940,963023.000000
1941,931347.000000
1942,830120.000000
1943,690016.000000
1944,519388.000000
1945,428374.000000
1946,406172.000000
1947,390477.000000
1948,386334.000000
1949,404885.000000
1950,456111.000000
1951,531300.000000
1952,560495.000000
1953,715480.000000
1954,819166.000000
1955,882969.000000
1956,896316.000000
1957,897136.000000
1958,900953.000000
1959,915411.000000
1960,921682.000000
1961,918237.000000
1962,935551.000000
1963,996070.000000
1964,976808.000000
1965,944342.000000
1966,847914.000000
1967,695724.000000
1968,534432.000000
1969,440313.000000
1970,418900.000000
1971,403003.000000
1972,399048.000000
1973,413940.000000
1974,466024.000000
1975,545882.000000
1976,579796.000000
1977,725595.000000
1978,833740.000000
1979,905115.000000
1980,920369.000000
1981,926771.000000
1982,927574.000000
1983,935426.000000
1984,962553.000000
1985,961998.000000
1986,985815.000000
1987,1028445.000000
1988,1003798.000000
1989,983804.000000
1990,912031.000000
1991,761100.000000
1992,573039.000000
1993,479790.000000
1994,454585.000000
1995,416106.000000
1996,402184.000000
1997,420843.000000
1998,474276.000000
1999,549456.000000
2000,580009.000000
2001,733534.000000
2002,870943.000000
2003,930697.000000
2004,956652.000000
2005,943076.000000
2006,954084.000000
2007,946567.000000
2008,955650.000000
2009,961975.000000
2010,985872.000000
2011,1037671.000000
2012,1018670.000000
2013,989062.000000
2014,891812.000000
2015,757538.000000
2016,577450.000000
2017,17382.000000
2018,464207.000000
2019,446661.000000
2020,398364.000000
2021,410525.000000
2022,463584.000000
2023,537625.000000
2024,550176.000000
2025,692240.000000
2026,833668.000000
2027,920261.000000
2028,953060.000000
2029,948342.000000
2030,955839.000000
2031,963916.000000
2032,972210.000000
2033,988001.000000
2034,997896.000000
2035,972315.000000
2036,1007393.000000
2037,989590.000000
2038,865061.000000
2039,697388.000000
2040,541529.000000
2041,441378.000000
2042,419546.000000
2043,401247.000000
2044,400762.000000
2045,420087.000000
2046,482744.000000
2047,545341.000000
2048,576670.000000
2049,725619.000000
2050,847622.000000
2051,907947.000000
2052,952246.000000
2053,957338.000000
2054,976586.000000
2055,973401.000000
2056,986468.000000
2057,990190.000000
2058,980108.000000
2059,979928.000000
2060,1015528.000000
2061,993394.000000
2062,900264.000000
2063,761271.000000
2064,577822.000000
2065,457138.000000
2066,429879.000000
2067,413384.000000
2068,402962.000000
2069,423192.000000
2070,472932.000000
2071,558497.000000
2072,579134.000000
2073,727412.000000
2074,863284.000000
2075,934561.000000
2076,969968.000000
2077,981157.000000
2078,988982.000000
2079,988876.000000
2080,991620.000000
2081,996401.000000
2082,987326.000000
2083,987583.000000
2084,1018824.000000
2085,987351.000000
2086,885142.000000
2087,732034.000000
2088,555286.000000
2089,452497.000000
2090,428629.000000
2091,413487.000000
2092,403692.000000
2093,439787.000000
2094,488706.000000
2095,558900.000000
2096,587100.000000
2097,732352.000000
2098,847470.000000
2099,931628.000000
2100,950741.000000
2101,954228.000000
2102,985936.000000
2103,976866.000000
2104,1004106.000000
2105,1013123.000000
2106,1002375.000000
2107,994200.000000
2108,1023197.000000
2109,1001378.000000
2110,882751.000000
2111,732671.000000
2112,549586.000000
2113,447049.000000
2114,431833.000000
2115,413716.000000
2116,406971.000000
2117,425253.000000
2118,478557.000000
2119,548549.000000
2120,589763.000000
2121,728021.000000
2122,853989.000000
2123,939480.000000
2124,966524.000000
2125,966330.000000
2126,979973.000000
2127,980025.000000
2128,984225.000000
2129,992063.000000
2130,996966.000000
2131,1002622.000000
2132,1030498.000000
2133,1001362.000000
2134,886767.000000
2135,735418.000000
2136,561758.000000
2137,466851.000000
2138,441721.000000
2139,417566.000000
2140,411567.000000
2141,442292.000000
2142,486369.000000
2143,559265.000000
2144,594048.000000
2145,759594.000000
2146,882146.000000
2147,907464.000000
2148,957874.000000
2149,959032.000000
2150,969874.000000
2151,977170.000000
2152,993447.000000
2153,989427.000000
2154,986224.000000
2155,994659.000000
2156,1024691.000000
2157,982775.000000
2158,907615.000000
2159,767737.000000
2160,591809.000000
2161,492569.000000
2162,463778.000000
2163,425574.000000
2164,404083.000000
2165,436640.000000
2166,480606.000000
2167,547132.000000
2168,576696.000000
2169,731993.000000
2170,864529.000000
2171,906447.000000
2172,949083.000000
2173,955169.000000
2174,957466.000000
2175,966926.000000
2176,968721.000000
2177,979490.000000
2178,989578.000000
2179,1015126.000000
2180,1020694.000000
2181,1004565.000000
2182,934171.000000
2183,809401.000000
2184,608259.000000
2185,493650.000000
2186,472155.000000
2187,439674.000000
2188,402574.000000
2189,427329.000000
2190,471980.000000
2191,542034.000000
2192,567182.000000
2193,718410.000000
2194,851537.000000
2195,921448.000000
2196,953166.000000
2197,944396.000000
2198,939046.000000
2199,949056.000000
2200,955852.000000
2201,973870.000000
2202,968622.000000
2203,953784.000000
2204,994902.000000
2205,959632.000000
2206,837831.000000
2207,679859.000000
2208,529057.000000
2209,434012.000000
2210,427163.000000
2211,408770.000000
2212,403807.000000
2213,437680.000000
2214,482083.000000
2215,545504.000000
2216,570001.000000
2217,725538.000000
2218,853129.000000
2219,908420.000000
2220,950728.000000
2221,941522.000000
2222,954478.000000
2223,950637.000000
2224,965348.000000
2225,960114.000000
2226,977774.000000
2227,975324.000000
2228,985187.000000
2229,979412.000000
2230,858943.000000
2231,715689.000000
2232,549205.000000
2233,451317.000000
2234,433108.000000
2235,414025.000000
2236,405534.000000
2237,428021.000000
2238,479253.000000
2239,556148.000000
2240,590018.000000
2241,726194.000000
2242,848295.000000
2243,899498.000000
2244,950015.000000
2245,930021.000000
2246,930072.000000
2247,947843.000000
2248,941113.000000
2249,949388.000000
2250,952552.000000
2251,953685.000000
2252,978084.000000
2253,968296.000000
2254,889032.000000
2255,740919.000000
2256,545579.000000
2257,444580.000000
2258,426320.000000
2259,418913.000000
2260,403543.000000
2261,430674.000000
2262,476138.000000
2263,547401.000000
2264,586010.000000
2265,727152.000000
2266,848295.000000
2267,901567.000000
2268,925200.000000
2269,912237.000000
2270,925206.000000
2271,936421.000000
2272,928493.000000
2273,939408.000000
2274,943888.000000
2275,933904.000000
2276,971291.000000
2277,966313.000000
2278,874579.000000
2279,711359.000000
2280,544427.000000
2281,445346.000000
2282,430148.000000
2283,406959.000000
2284,404198.000000
2285,433947.000000
2286,471881.000000
2287,541657.000000
2288,573491.000000
2289,716088.000000
2290,833501.000000
2291,898290.000000
2292,923940.000000
2293,914595.000000
2294,935173.000000
2295,917062.000000
2296,923142.000000
2297,931838.000000
2298,938223.000000
2299,934860.000000
2300,965055.000000
2301,952654.000000
2302,877216.000000
2303,721951.000000
2304,559638.000000
2305,443022.000000
2306,428014.000000
2307,399997.000000
2308,392075.000000
2309,429634.000000
2310,484396.000000
2311,533082.000000
2312,557676.000000
2313,703730.000000
2314,838918.000000
2315,900960.000000
2316,934974.000000
2317,922728.000000
2318,932151.000000
2319,920021.000000
2320,940837.000000
2321,948741.000000
2322,947323.000000
2323,948336.000000
2324,970048.000000
2325,963458.000000
2326,889439.000000
2327,749107.000000
2328,569841.000000
2329,471140.000000
2330,444377.000000
2331,407481.000000
2332,390788.000000
2333,413197.000000
2334,467274.000000
2335,523166.000000
2336,558694.000000
2337,709135.000000
2338,838587.000000
2339,910912.000000
2340,939553.000000
2341,930667.000000
2342,930476.000000
2343,934459.000000
2344,935928.000000
2345,931254.000000
2346,943994.000000
2347,935965.000000
2348,967156.000000
2349,976066.000000
2350,906901.000000
2351,786576.000000
2352,589143.000000
2353,476484.000000
2354,458292.000000
2355,423104.000000
2356,384221.000000
2357,398480.000000
2358,449684.000000
2359,505214.000000
2360,540519.000000
2361,686651.000000
2362,816687.000000
2363,870897.000000
2364,875848.000000
2365,882894.000000
2366,873384.000000
2367,863965.000000
2368,887856.000000
2369,880374.000000
2370,885416.000000
2371,832293.000000
2372,791383.000000
2373,793133.000000
2374,736088.000000
2375,657694.000000
2376,535637.000000
2377,438813.000000
2378,423148.000000
2379,411558.000000
2380,389220.000000
2381,418513.000000
2382,469727.000000
2383,525034.000000
2384,557292.000000
2385,702161.000000
2386,839232.000000
2387,879427.000000
2388,952168.000000
2389,948969.000000
2390,932107.000000
2391,950358.000000
2392,955891.000000
2393,962927.000000
2394,966011.000000
2395,962794.000000
2396,979647.000000
2397,971251.000000
2398,898156.000000
2399,762115.000000
2400,582946.000000
2401,478321.000000
2402,458226.000000
2403,436156.000000
2404,430900.000000
2405,436718.000000
2406,482698.000000
2407,552316.000000
2408,588107.000000
2409,725249.000000
2410,848553.000000
2411,884394.000000
2412,913946.000000
2413,916621.000000
2414,917425.000000
2415,929710.000000
2416,939539.000000
2417,954218.000000
2418,947461.000000
