from_window_size,to_window_size,from_segment,to_segment,from_dominant,to_dominant,from_interval,to_interval,overlap_lines,from_overlap_count,to_overlap_count,relation_type,relation_note
40,50,62,29,stable,residual,59281-59320,57051-71950,40,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,63,29,residual,residual,59321-60120,57051-71950,800,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,64,29,stable,residual,60121-60160,57051-71950,40,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,65,29,residual,residual,60161-61240,57051-71950,1080,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,66,29,stable,residual,61241-61280,57051-71950,40,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,67,29,residual,residual,61281-62720,57051-71950,1440,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,68,29,stable,residual,62721-62760,57051-71950,40,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,69,29,residual,residual,62761-64760,57051-71950,2000,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,70,29,stable,residual,64761-64800,57051-71950,40,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,71,29,residual,residual,64801-68360,57051-71950,3560,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,72,29,stable,residual,68361-68400,57051-71950,40,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,73,29,residual,residual,68401-68680,57051-71950,280,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,74,29,stable,residual,68681-68720,57051-71950,40,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,75,29,residual,residual,68721-69360,57051-71950,640,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,76,29,stable,residual,69361-69400,57051-71950,40,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,77,29,residual,residual,69401-71840,57051-71950,2440,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,78,29,stable,residual,71841-71880,57051-71950,40,1,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,79,29,residual,residual,71881-71960,57051-71950,70,2,23,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,79,30,residual,stable,71881-71960,71951-72000,10,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,80,30,stable,stable,71961-72000,71951-72000,40,1,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,81,31,residual,residual,72001-72880,72001-73050,880,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,82,31,stable,residual,72881-72920,72001-73050,40,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,83,31,residual,residual,72921-73080,72001-73050,130,2,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,83,32,residual,stable,72921-73080,73051-73100,30,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,84,32,stable,stable,73081-73120,73051-73100,20,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,84,33,stable,residual,73081-73120,73101-95700,20,2,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,85,33,residual,residual,73121-73640,73101-95700,520,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,86,33,stable,residual,73641-73680,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,87,33,residual,residual,73681-74040,73101-95700,360,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,88,33,stable,residual,74041-74080,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,89,33,residual,residual,74081-75080,73101-95700,1000,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,90,33,stable,residual,75081-75120,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,91,33,residual,residual,75121-77880,73101-95700,2760,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,92,33,stable,residual,77881-77920,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,93,33,residual,residual,77921-80160,73101-95700,2240,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,94,33,stable,residual,80161-80200,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,95,33,residual,residual,80201-81400,73101-95700,1200,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,96,33,stable,residual,81401-81440,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,97,33,residual,residual,81441-83800,73101-95700,2360,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,98,33,stable,residual,83801-83840,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,99,33,residual,residual,83841-84200,73101-95700,360,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,100,33,stable,residual,84201-84240,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,101,33,residual,residual,84241-87000,73101-95700,2760,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,102,33,stable,residual,87001-87040,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,103,33,residual,residual,87041-87400,73101-95700,360,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,104,33,stable,residual,87401-87440,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,105,33,residual,residual,87441-87680,73101-95700,240,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,106,33,stable,residual,87681-87720,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,107,33,residual,residual,87721-87960,73101-95700,240,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,108,33,stable,residual,87961-88000,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,109,33,residual,residual,88001-88520,73101-95700,520,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,110,33,stable,residual,88521-88560,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,111,33,residual,residual,88561-89200,73101-95700,640,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,112,33,stable,residual,89201-89240,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,113,33,residual,residual,89241-92280,73101-95700,3040,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,114,33,stable,residual,92281-92320,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,115,33,residual,residual,92321-93320,73101-95700,1000,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,116,33,stable,residual,93321-93360,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,117,33,residual,residual,93361-94760,73101-95700,1400,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,118,33,stable,residual,94761-94800,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,119,33,residual,residual,94801-95320,73101-95700,520,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,120,33,stable,residual,95321-95360,73101-95700,40,1,37,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,121,35,residual,residual,95361-99440,95751-104100,3690,3,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,122,35,stable,residual,99441-99480,95751-104100,40,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,123,35,residual,residual,99481-104120,95751-104100,4620,2,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,123,36,residual,stable,99481-104120,104101-104150,20,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,124,36,stable,stable,104121-104160,104101-104150,30,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,124,37,stable,residual,104121-104160,104151-107650,10,2,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,125,37,residual,residual,104161-106680,104151-107650,2520,1,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,126,37,stable,residual,106681-106720,104151-107650,40,1,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,127,37,residual,residual,106721-111240,104151-107650,930,5,4,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,127,41,residual,residual,106721-111240,109101-112000,2140,5,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,128,41,stable,residual,111241-111280,109101-112000,40,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,129,41,residual,residual,111281-112000,109101-112000,720,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,130,42,stable,stable,112001-112040,112001-112050,40,1,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,131,42,residual,stable,112041-113800,112001-112050,10,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,132,44,stable,stable,113801-113840,113801-113850,40,1,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,133,44,residual,stable,113841-114440,113801-113850,10,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,133,45,residual,residual,113841-114440,113851-115100,590,2,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,134,45,stable,residual,114441-114480,113851-115100,40,1,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,135,45,residual,residual,114481-115120,113851-115100,620,2,3,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,135,46,residual,stable,114481-115120,115101-115150,20,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,136,46,stable,stable,115121-115160,115101-115150,30,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,136,47,stable,residual,115121-115160,115151-123350,10,2,6,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,137,47,residual,residual,115161-118640,115151-123350,3480,1,6,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,138,47,stable,residual,118641-118680,115151-123350,40,1,6,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,139,47,residual,residual,118681-120320,115151-123350,1640,1,6,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,140,47,stable,residual,120321-120360,115151-123350,40,1,6,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,141,47,residual,residual,120361-123360,115151-123350,2990,2,6,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
40,50,141,48,residual,stable,120361-123360,123351-137074,10,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
40,50,142,48,stable,stable,123361-137074,123351-137074,13714,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
50,75,21,1,residual,residual,37051-42700,1-42675,5625,2,21,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
50,75,21,2,residual,stable,37051-42700,42676-42750,25,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
50,75,33,4,residual,stable,73101-95700,73051-73125,25,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
50,75,33,5,residual,residual,73101-95700,73126-123375,22575,2,16,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
50,75,1,1,residual,residual,1-3700,1-42675,3700,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,2,1,stable,residual,3701-3750,1-42675,50,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,3,1,residual,residual,3751-7200,1-42675,3450,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,4,1,stable,residual,7201-7250,1-42675,50,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,5,1,residual,residual,7251-9650,1-42675,2400,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,6,1,stable,residual,9651-9700,1-42675,50,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,7,1,residual,residual,9701-10100,1-42675,400,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,8,1,stable,residual,10101-10150,1-42675,50,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,9,1,residual,residual,10151-17650,1-42675,7500,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,10,1,stable,residual,17651-17700,1-42675,50,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,11,1,residual,residual,17701-19400,1-42675,1700,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,12,1,stable,residual,19401-19450,1-42675,50,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,13,1,residual,residual,19451-19700,1-42675,250,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,14,1,stable,residual,19701-19750,1-42675,50,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,15,1,residual,residual,19751-24400,1-42675,4650,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,16,1,stable,residual,24401-24450,1-42675,50,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,17,1,residual,residual,24451-34800,1-42675,10350,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,18,1,stable,residual,34801-34850,1-42675,50,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,19,1,residual,residual,34851-37000,1-42675,2150,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,20,1,stable,residual,37001-37050,1-42675,50,1,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,21,1,residual,residual,37051-42700,1-42675,5625,2,21,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,21,2,residual,stable,37051-42700,42676-42750,25,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,22,2,stable,stable,42701-42750,42676-42750,50,1,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,23,3,residual,residual,42751-45450,42751-73050,2700,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,24,3,stable,residual,45451-45500,42751-73050,50,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,25,3,residual,residual,45501-46500,42751-73050,1000,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,26,3,stable,residual,46501-46550,42751-73050,50,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,27,3,residual,residual,46551-57000,42751-73050,10450,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,28,3,stable,residual,57001-57050,42751-73050,50,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,29,3,residual,residual,57051-71950,42751-73050,14900,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,30,3,stable,residual,71951-72000,42751-73050,50,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,31,3,residual,residual,72001-73050,42751-73050,1050,1,9,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,32,4,stable,stable,73051-73100,73051-73125,50,1,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,33,4,residual,stable,73101-95700,73051-73125,25,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,33,5,residual,residual,73101-95700,73126-123375,22575,2,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,34,5,stable,residual,95701-95750,73126-123375,50,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,35,5,residual,residual,95751-104100,73126-123375,8350,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,36,5,stable,residual,104101-104150,73126-123375,50,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,37,5,residual,residual,104151-107650,73126-123375,3500,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,38,5,stable,residual,107651-107700,73126-123375,50,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,39,5,residual,residual,107701-109050,73126-123375,1350,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,40,5,stable,residual,109051-109100,73126-123375,50,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,41,5,residual,residual,109101-112000,73126-123375,2900,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,42,5,stable,residual,112001-112050,73126-123375,50,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,43,5,residual,residual,112051-113800,73126-123375,1750,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,44,5,stable,residual,113801-113850,73126-123375,50,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,45,5,residual,residual,113851-115100,73126-123375,1250,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,46,5,stable,residual,115101-115150,73126-123375,50,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,47,5,residual,residual,115151-123350,73126-123375,8200,1,15,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
50,75,48,6,stable,stable,123351-137074,123376-137074,13699,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
75,100,1,1,residual,residual,1-42675,1-123400,42675,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
75,100,2,1,stable,residual,42676-42750,1-123400,75,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
75,100,3,1,residual,residual,42751-73050,1-123400,30300,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
75,100,4,1,stable,residual,73051-73125,1-123400,75,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
75,100,5,1,residual,residual,73126-123375,1-123400,50250,1,5,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
75,100,6,2,stable,stable,123376-137074,123401-137074,13674,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
100,150,1,1,residual,residual,1-123400,1-123300,123300,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
100,150,1,2,residual,stable,1-123400,123301-137074,100,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
100,150,2,2,stable,stable,123401-137074,123301-137074,13674,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
150,200,1,1,residual,residual,1-123300,1-123400,123300,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
150,200,2,1,stable,residual,123301-137074,1-123400,100,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
150,200,2,2,stable,stable,123301-137074,123401-137074,13674,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
200,250,1,1,residual,residual,1-123400,1-123250,123250,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
200,250,1,2,residual,stable,1-123400,123251-137074,150,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
200,250,2,2,stable,stable,123401-137074,123251-137074,13674,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
250,350,1,1,residual,residual,1-123250,1-123200,123200,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
250,350,1,2,residual,stable,1-123250,123201-137074,50,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
250,350,2,2,stable,stable,123251-137074,123201-137074,13824,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
350,500,1,1,residual,residual,1-123200,1-123500,123200,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
350,500,2,1,stable,residual,123201-137074,1-123500,300,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
350,500,2,2,stable,stable,123201-137074,123501-137074,13574,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
500,750,1,1,residual,residual,1-123500,1-123000,123000,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
500,750,1,2,residual,stable,1-123500,123001-137074,500,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
500,750,2,2,stable,stable,123501-137074,123001-137074,13574,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
750,1000,1,1,residual,residual,1-123000,1-123000,123000,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
750,1000,2,2,stable,stable,123001-137074,123001-137074,14074,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
1000,1500,1,1,residual,residual,1-123000,1-123000,123000,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
1000,1500,2,2,stable,stable,123001-137074,123001-137074,14074,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
1500,2000,1,1,residual,residual,1-123000,1-124000,123000,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
1500,2000,2,1,stable,residual,123001-137074,1-124000,1000,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
1500,2000,2,2,stable,stable,123001-137074,124001-137074,13074,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
2000,3000,1,1,residual,residual,1-124000,1-123000,123000,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
2000,3000,1,2,residual,stable,1-124000,123001-137074,1000,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
2000,3000,2,2,stable,stable,124001-137074,123001-137074,13074,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
3000,4000,1,1,residual,residual,1-123000,1-124000,123000,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
3000,4000,2,1,stable,residual,123001-137074,1-124000,1000,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
3000,4000,2,2,stable,stable,123001-137074,124001-137074,13074,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
4000,5000,1,1,residual,residual,1-124000,1-120000,120000,2,1,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
4000,5000,1,2,residual,stable,1-124000,120001-137074,4000,2,2,one_to_many_split,one prior segment overlaps multiple wider-constitution segments
4000,5000,1,2,residual,stable,1-124000,120001-137074,4000,2,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
4000,5000,2,2,stable,stable,124001-137074,120001-137074,13074,1,2,many_to_one_absorption,multiple prior segments overlap one wider-constitution segment
5000,7000,1,1,residual,residual,1-120000,1-119000,119000,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
5000,7000,1,2,residual,stable,1-120000,119001-137074,1000,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
5000,7000,2,2,stable,stable,120001-137074,119001-137074,17074,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
7000,10000,1,1,residual,residual,1-119000,1-120000,119000,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
7000,10000,2,1,stable,residual,119001-137074,1-120000,1000,1,1,recolored_overlap,observer-side overlap relation under adjacent constitution transition
7000,10000,2,2,stable,stable,119001-137074,120001-137074,17074,1,1,one_to_one_continuation,observer-side overlap relation under adjacent constitution transition
